1,4,10,2,0,U,1,163.08
2,4,10,2,0,S,1,149.01,0,1,1,1
3,4,10,2,0,U,1,159.98
4,4,10,2,0,S,1,87.02,1,0,0,0
5,4,10,2,0,S,1,46.01,0,0,1,1
6,4,10,2,0,S,1,155.93,1,1,0,1
7,4,10,2,0,S,1,24.08,0,0,0,0
8,4,10,2,0,U,1,128.03
9,4,10,2,0,U,1,137.09
10,4,10,2,0,U,1,128.98
11,8,16,2,0,U,1,3795.86
12,8,16,2,0,U,1,2803.09
13,8,16,2,0,S,1,1455.07,1,0,0,0,1,0,1,0
14,8,16,2,0,S,1,1653.91,0,1,0,0,1,1,1,1
15,8,16,2,0,U,1,6281.85
16,8,16,2,0,U,1,4750.97
17,8,16,2,0,S,1,1769.07,1,0,0,0,0,0,1,0
18,8,16,2,0,U,1,3072.02
19,8,16,2,0,S,1,815.15,0,1,0,0,0,1,1,0
20,8,16,2,0,S,1,1547.10,1,0,1,0,1,1,1,1
81,4,20,3,0,U,1,383.85
82,4,20,3,0,S,1,231.98,1,0,0,0
83,4,20,3,0,S,1,185.01,0,1,1,0
84,4,20,3,0,S,1,500.92,1,1,1,0
85,4,20,3,0,U,1,603.91
86,4,20,3,0,S,1,453.95,1,1,0,1
87,4,20,3,0,U,1,421.05
88,4,20,3,0,U,1,371.93
89,4,20,3,0,U,1,494.96
90,4,20,3,0,S,1,411.99,1,0,1,0
91,8,40,3,0,S,1,3209.11,0,1,1,1,1,0,0,1
92,8,40,3,0,S,1,337.12,0,0,0,0,1,0,0,0
93,8,40,3,0,S,1,6697.89,1,0,0,1,0,1,1,0
94,8,40,3,0,U,1,12175.08
95,8,40,3,0,U,1,7773.16
96,8,40,3,0,U,1,6777.05
97,8,40,3,0,U,1,6859.06
98,8,40,3,0,U,1,7976.06
99,8,40,3,0,U,1,7493.97
100,8,40,3,0,U,1,7089.85
161,4,40,4,0,S,1,804.90,1,1,1,0
162,4,40,4,0,U,1,748.87
163,4,40,4,0,U,1,792.98
164,4,40,4,0,S,1,512.84,0,1,0,1
165,4,40,4,0,S,1,1013.04,1,1,0,1
166,4,40,4,0,S,1,258.92,0,0,0,1
167,4,40,4,0,S,1,376.22,0,0,1,0
168,4,40,4,0,S,1,1002.79,1,1,0,0
169,4,40,4,0,S,1,1116.04,1,1,1,1
170,4,40,4,0,S,1,443.94,0,1,0,0
171,8,80,4,0,S,1,9477.85,0,1,1,0,1,1,1,0
172,8,80,4,0,S,1,12614.97,1,0,1,0,0,0,0,0
173,8,80,4,0,S,1,3510.95,0,0,1,0,1,0,1,0
174,8,80,4,0,S,1,11299.85,1,0,1,1,0,1,0,0
175,8,80,4,0,S,1,10617.97,0,1,1,0,0,1,1,1
176,8,80,4,0,U,1,20831.82
177,8,80,4,0,U,1,15380.86
178,8,80,4,0,S,1,20078.90,1,1,1,1,1,0,1,1
179,8,80,4,0,U,1,19578.93
180,8,80,4,0,U,1,19859.08
241,4,40,5,0,S,1,795.13,0,1,0,1
242,4,40,5,0,S,1,229.84,0,0,0,0
243,4,40,5,0,S,1,1755.00,1,0,1,1
244,4,40,5,0,S,1,258.92,0,0,0,0
245,4,40,5,0,S,1,430.11,0,0,1,1
246,4,40,5,0,S,1,205.99,0,0,0,0
247,4,40,5,0,S,1,270.13,0,0,1,0
248,4,40,5,0,S,1,1682.04,1,1,1,1
249,4,40,5,0,S,1,700.00,0,1,1,0
250,4,40,5,0,S,1,206.95,0,0,0,0
251,8,80,5,0,S,1,7436.04,0,0,0,1,1,1,0,0
252,8,80,5,0,S,1,4040.00,0,0,0,1,1,1,1,0
253,8,80,5,0,S,1,6690.98,0,0,1,0,0,0,1,0
254,8,80,5,0,S,1,4832.98,0,0,0,1,0,0,1,0
255,8,80,5,0,S,1,3173.11,0,0,0,1,0,1,0,0
256,8,80,5,0,S,1,6200.08,0,0,1,0,0,0,0,0
257,8,80,5,0,S,1,5507.95,0,0,1,0,0,1,0,0
258,8,80,5,0,S,1,1712.08,0,0,0,0,1,0,0,0
259,8,80,5,0,S,1,638.96,0,0,0,0,0,0,1,0
260,8,80,5,0,S,1,470.88,0,0,0,0,0,0,0,1
321,4,40,6,0,S,1,307.80,0,0,0,0
322,4,40,6,0,S,1,672.82,0,0,1,0
323,4,40,6,0,S,1,247.00,0,0,0,0
324,4,40,6,0,S,1,241.99,0,0,0,0
325,4,40,6,0,S,1,680.92,0,0,1,1
326,4,40,6,0,S,1,229.12,0,0,0,0
327,4,40,6,0,S,1,226.97,0,0,0,0
328,4,40,6,0,S,1,226.02,0,0,0,0
329,4,40,6,0,S,1,225.07,0,0,0,0
330,4,40,6,0,S,1,412.94,0,0,0,1
331,8,80,6,0,S,1,769.85,0,0,0,0,0,0,1,0
332,8,80,6,0,S,1,1065.02,0,0,0,0,0,0,1,1
333,8,80,6,0,S,1,827.79,0,0,0,0,0,0,0,1
334,8,80,6,0,S,1,1834.15,0,0,0,0,1,0,0,0
335,8,80,6,0,S,1,1300.10,0,0,0,0,0,1,0,0
336,8,80,6,0,S,1,537.16,0,0,0,0,0,0,0,1
337,8,80,6,0,S,1,465.87,0,0,0,0,0,0,0,0
338,8,80,6,0,S,1,8234.02,0,0,1,0,0,0,0,0
339,8,80,6,0,S,1,1097.20,0,0,0,0,0,0,1,1
340,8,80,6,0,S,1,4018.07,0,0,0,1,0,0,0,0
TestFiles/kSAT.cnf,cde,100,72,28,100,100